enhancer	promoter	correlation	p.value
chr1:8181009-8181247	chr1:763094..763106,+	0.0519020259933285	0.0265243642151669
chr1:8181009-8181247	chr1:894620..894659,-	0.0336466966504331	0.150548247732686
chr1:8181009-8181247	chr1:895930..896033,+	-0.0436168654478925	0.0623294119391118
chr1:8181009-8181247	chr1:901847..901907,+	0.0978218116684236	2.80896306807238e-05
chr1:8181009-8181247	chr1:917466..917485,-	-0.000983583595606211	0.96648836331193
chr1:8181009-8181247	chr1:935467..935484,-	0.114307620414864	9.65127948934486e-07
chr1:8181009-8181247	chr1:948866..948885,+	0.0516926676984125	0.0271408222141306
chr1:8181009-8181247	chr1:955448..955508,+	0.0985036535284474	2.46738726830022e-05
chr1:8181009-8181247	chr1:1009683..1009688,-	0.08021372053061	0.000599604694328722
chr1:8181009-8181247	chr1:1051455..1051495,-	0.026901726765116	0.250435248847908
chr1:8181009-8181247	chr1:1141900..1141911,-	-0.0114211333050333	0.625648933167053
chr1:8181009-8181247	chr1:1141927..1141985,-	0.0238942547542357	0.307363933317527
chr1:8181009-8181247	chr1:1149526..1149539,-	-0.0399040036172062	0.0881673078697534
chr1:8181009-8181247	chr1:1167346..1167392,-	-0.00320208016073132	0.891209010542671
chr1:8181009-8181247	chr1:1167594..1167668,+	0.00817899926796568	0.726815317556019
chr1:8181009-8181247	chr1:1209195..1209254,-	0.00335984780794874	0.88588464570296
chr1:8181009-8181247	chr1:1243252..1243318,-	-0.0165419965722878	0.479798957421128
chr1:8181009-8181247	chr1:1243966..1244033,+	0.0166219141798035	0.477679164650766
chr1:8181009-8181247	chr1:1260011..1260064,-	-0.036337885074316	0.12050551556795
chr1:8181009-8181247	chr1:1260169..1260242,+	0.0738740967661231	0.00157883630589587
chr1:8181009-8181247	chr1:1266654..1266669,+	0.0185549289189991	0.427995425903643
chr1:8181009-8181247	chr1:1284748..1284809,-	0.0053378237791467	0.81964443625275
chr1:8181009-8181247	chr1:1310530..1310603,-	-0.00220353722656015	0.925011949380096
chr1:8181009-8181247	chr1:1334685..1334722,-	0.002001304956653	0.931876487959606
chr1:8181009-8181247	chr1:1334914..1334972,+	0.02217310617665	0.343525561013535
chr1:8181009-8181247	chr1:1335180..1335196,+	0.0498855772872326	0.0329946481752868
chr1:8181009-8181247	chr1:1342617..1342691,-	-0.0503575377148491	0.0313701231436665
chr1:8181009-8181247	chr1:1356628..1356678,-	0.00220599127014331	0.924928682938924
chr1:8181009-8181247	chr1:1361245..1361298,+	-0.00716823286674967	0.759460724526393
chr1:8181009-8181247	chr1:1371047..1371119,+	0.090626623359031	0.000104875956912052
chr1:8181009-8181247	chr1:1407133..1407170,+	0.0104857130988106	0.654224781044951
chr1:8181009-8181247	chr1:1447517..1447556,+	0.040128364043237	0.0863928499978845
chr1:8181009-8181247	chr1:1475968..1476017,-	-0.0314711528133624	0.1787553725969
chr1:8181009-8181247	chr1:1510204..1510267,-	0.00971026545533861	0.678306125459827
chr1:8181009-8181247	chr1:1535455..1535568,-	-0.0196325672050963	0.401654752114269
chr1:8181009-8181247	chr1:1551220..1551320,+	-0.0294203446505695	0.208776237198881
chr1:8181009-8181247	chr1:1567546..1567574,+	-0.0427443644351921	0.0677562087615251
chr1:8181009-8181247	chr1:1567682..1567692,+	-0.025410563385075	0.277670904037291
chr1:8181009-8181247	chr1:1655723..1655803,-	0.0271841652801792	0.245494069591955
chr1:8181009-8181247	chr1:1677507..1677512,-	-0.0381952021512489	0.102664367234878
chr1:8181009-8181247	chr1:1822495..1822571,-	0.039949998832163	0.087801160565089
chr1:8181009-8181247	chr1:1850703..1850724,-	0.018076665489386	0.440000245135726
chr1:8181009-8181247	chr1:1935219..1935231,-	0.0104626103952232	0.6549372130844
chr1:8181009-8181247	chr1:1950763..1950815,+	0.0152333682853322	0.515228287839162
chr1:8181009-8181247	chr1:2322973..2323005,-	-0.00123756534527666	0.957842185806257
chr1:8181009-8181247	chr1:2323260..2323307,+	0.00143555997258182	0.951105334586076
chr1:8181009-8181247	chr1:2343951..2344018,-	0.0574994780452582	0.0139683577661266
chr1:8181009-8181247	chr1:2398876..2398928,+	0.0129036475895467	0.581502402832389
chr1:8181009-8181247	chr1:2458026..2458056,-	-0.00482315469506968	0.836776668414924
chr1:8181009-8181247	chr1:2461692..2461710,-	-0.0273624648558564	0.242410174920623
chr1:8181009-8181247	chr1:2487990..2488033,+	0.0137743915665246	0.556270833668091
chr1:8181009-8181247	chr1:2488426..2488475,-	0.0307388835177902	0.189083181309963
chr1:8181009-8181247	chr1:2488477..2488501,-	0.00247585249561853	0.915777424269799
chr1:8181009-8181247	chr1:2518202..2518291,+	0.0466298786701748	0.0462789212563642
chr1:8181009-8181247	chr1:2938044..2938088,+	0.0221399367856979	0.3442481142683
chr1:8181009-8181247	chr1:2985760..2985774,+	0.00867724180226055	0.71089962626493
chr1:8181009-8181247	chr1:3371222..3371243,+	0.0647479191371625	0.0056304828677722
chr1:8181009-8181247	chr1:3541543..3541658,+	0.0417294981845149	0.0745509065898644
chr1:8181009-8181247	chr1:3566630..3566676,-	-0.0471321539391873	0.0439748822300258
chr1:8181009-8181247	chr1:3569072..3569093,+	0.0326236192451161	0.163359363742676
chr1:8181009-8181247	chr1:3663901..3663958,-	-0.052875570812484	0.023813987133086
chr1:8181009-8181247	chr1:3669006..3669028,+	-0.021100744623115	0.367375105251841
chr1:8181009-8181247	chr1:3689211..3689226,+	0.00149369089136376	0.949128046681299
chr1:8181009-8181247	chr1:3713042..3713081,-	0.0116109515436181	0.619916394580637
chr1:8181009-8181247	chr1:3773747..3773793,-	0.0497602843147773	0.033437815147385
chr1:8181009-8181247	chr1:3774016..3774056,+	0.0014353456648082	0.951112624698891
chr1:8181009-8181247	chr1:3816779..3816870,-	-0.00583301851761391	0.803241159808872
chr1:8181009-8181247	chr1:3816953..3816985,+	0.0439663504562268	0.0602588880557241
chr1:8181009-8181247	chr1:4714656..4714675,+	-0.0221399576764308	0.344247658885293
chr1:8181009-8181247	chr1:6052463..6052542,-	-0.0125343605097939	0.592362366472182
chr1:8181009-8181247	chr1:6240325..6240416,-	0.0235559640457687	0.31426502443521
chr1:8181009-8181247	chr1:6259641..6259690,-	-0.0205741697961752	0.379454657798901
chr1:8181009-8181247	chr1:6266137..6266204,+	0.0806080280581376	0.000563254952551375
chr1:8181009-8181247	chr1:6296005..6296070,-	0.00432151784038258	0.853549926458608
chr1:8181009-8181247	chr1:6304233..6304243,+	-0.0682699548018369	0.00350592449933497
chr1:8181009-8181247	chr1:6321111..6321174,-	-0.0100588637097188	0.667437997749654
chr1:8181009-8181247	chr1:6453426..6453447,-	0.0458319724028983	0.0501474848491603
chr1:8181009-8181247	chr1:6479968..6479986,-	0.108451564636013	3.38223715495408e-06
chr1:8181009-8181247	chr1:6484829..6484843,+	0.0970857392273095	3.22794147215389e-05
chr1:8181009-8181247	chr1:6526192..6526250,-	-0.0332089416204116	0.155932947746308
chr1:8181009-8181247	chr1:6614565..6614602,-	0.0417966314640759	0.0740848831639331
chr1:8181009-8181247	chr1:6615468..6615485,+	-0.00568460425872212	0.808148639207864
chr1:8181009-8181247	chr1:6640046..6640101,+	-0.0380837185979154	0.103672412105962
chr1:8181009-8181247	chr1:6662919..6662936,-	0.0559944197917255	0.0166824299638945
chr1:8181009-8181247	chr1:6673782..6673830,+	-0.0127226968236368	0.586812166274073
chr1:8181009-8181247	chr1:6685228..6685270,+	-0.0670037612996132	0.00416706343220172
chr1:8181009-8181247	chr1:6761855..6761892,-	0.0455669137919784	0.0514910776518534
chr1:8181009-8181247	chr1:6845497..6845561,+	-0.000522294670284624	0.98220116393272
chr1:8181009-8181247	chr1:7831323..7831414,+	0.0716658895428422	0.00217604179340622
chr1:8181009-8181247	chr1:7844312..7844411,+	0.000563783748073951	0.980787555938126
chr1:8181009-8181247	chr1:8021713..8021788,+	-0.0124762314618928	0.594080254429844
chr1:8181009-8181247	chr1:8086360..8086378,-	0.147530705026228	2.35268351432486e-10
chr1:8181009-8181247	chr1:8378140..8378187,+	0.0543787975599294	0.0201005853830649
chr1:8181009-8181247	chr1:8877692..8877732,-	0.0174909226800359	0.4549625517117
chr1:8181009-8181247	chr1:8938736..8938756,-	0.0389065859314031	0.0964141948965201
chr1:8181009-8181247	chr1:9005917..9005935,+	0.00751524461611732	0.748201337276321
chr1:8181009-8181247	chr1:9086445..9086485,-	0.0285949770697161	0.221836066564649
chr1:8187209-8187385	chr1:713985..714054,-	0.0723528977986253	0.00197111642469381
chr1:8187209-8187385	chr1:762885..762905,-	0.166758702070644	7.32426548402299e-13
chr1:8187209-8187385	chr1:763033..763058,+	0.0660864631458597	0.00471453604590276
chr1:8187209-8187385	chr1:763094..763106,+	0.0847489007919752	0.000287283894069186
chr1:8187209-8187385	chr1:894620..894659,-	-0.216920187850776	6.75965463159503e-21
chr1:8187209-8187385	chr1:895930..896033,+	-0.131243551755204	1.79866741839705e-08
chr1:8187209-8187385	chr1:901847..901907,+	-0.0155437605050313	0.506703819981808
chr1:8187209-8187385	chr1:917466..917485,-	0.0199746257878481	0.393501481993964
chr1:8187209-8187385	chr1:935467..935484,-	0.117061842251162	5.23595778242863e-07
chr1:8187209-8187385	chr1:948866..948885,+	0.0878725510707505	0.000169452646002211
chr1:8187209-8187385	chr1:955448..955508,+	-0.20626340161509	5.27613640809378e-19
chr1:8187209-8187385	chr1:1009683..1009688,-	-0.0415977923617444	0.0754721297667032
chr1:8187209-8187385	chr1:1051455..1051495,-	-0.104416508036064	7.73849853877144e-06
chr1:8187209-8187385	chr1:1141900..1141911,-	0.0343929088013011	0.141697444101942
chr1:8187209-8187385	chr1:1141927..1141985,-	0.096783738507563	3.4164593582476e-05
chr1:8187209-8187385	chr1:1149526..1149539,-	0.196100649136836	2.70768540897557e-17
chr1:8187209-8187385	chr1:1167346..1167392,-	-0.104987622696835	6.89542718816453e-06
chr1:8187209-8187385	chr1:1167594..1167668,+	-0.166600273241066	7.70353023512396e-13
chr1:8187209-8187385	chr1:1209195..1209254,-	-0.0886878930226736	0.000147221010412011
chr1:8187209-8187385	chr1:1243252..1243318,-	-0.001910934567319	0.934945673673985
chr1:8187209-8187385	chr1:1243966..1244033,+	-0.223757833503654	3.64481019967545e-22
chr1:8187209-8187385	chr1:1260011..1260064,-	-0.199741885313474	6.76592878402859e-18
chr1:8187209-8187385	chr1:1260169..1260242,+	-0.2038930758316	1.34712144953784e-18
chr1:8187209-8187385	chr1:1266654..1266669,+	-0.0383158453942329	0.101582292870347
chr1:8187209-8187385	chr1:1284748..1284809,-	-0.180094020290666	8.76056696648338e-15
chr1:8187209-8187385	chr1:1310530..1310603,-	-0.225329074348578	1.83745455274272e-22
chr1:8187209-8187385	chr1:1334685..1334722,-	-0.0508689905489397	0.0296875489181677
chr1:8187209-8187385	chr1:1334914..1334972,+	-0.12648511460732	5.81152355683989e-08
chr1:8187209-8187385	chr1:1335180..1335196,+	-0.0652407023948647	0.00527610478855494
chr1:8187209-8187385	chr1:1342617..1342691,-	-0.192327065175958	1.10777572572978e-16
chr1:8187209-8187385	chr1:1356628..1356678,-	-0.056824786608898	0.0151327515186983
chr1:8187209-8187385	chr1:1361245..1361298,+	-0.0292371608514552	0.211625578627352
chr1:8187209-8187385	chr1:1371047..1371119,+	-0.187707826778039	5.97664050282525e-16
chr1:8187209-8187385	chr1:1407133..1407170,+	-0.101828401177208	1.29555387211626e-05
chr1:8187209-8187385	chr1:1447517..1447556,+	-0.217326714761293	5.69782519675384e-21
chr1:8187209-8187385	chr1:1475968..1476017,-	-0.115019186703774	8.2518074564363e-07
chr1:8187209-8187385	chr1:1510204..1510267,-	-0.167942724881372	5.01449782752192e-13
chr1:8187209-8187385	chr1:1535455..1535568,-	-0.144782715964373	5.06567022980571e-10
chr1:8187209-8187385	chr1:1551220..1551320,+	-0.103712804489508	8.91310389594782e-06
chr1:8187209-8187385	chr1:1567546..1567574,+	-0.0800683485735283	0.000613547802867782
chr1:8187209-8187385	chr1:1567682..1567692,+	-0.0423710647966212	0.0701938273323323
chr1:8187209-8187385	chr1:1655723..1655803,-	0.184362199107021	1.97257537245231e-15
chr1:8187209-8187385	chr1:1677507..1677512,-	-0.0534105428568644	0.0224293985480457
chr1:8187209-8187385	chr1:1822495..1822571,-	0.0503518392320627	0.0313893212117104
chr1:8187209-8187385	chr1:1850703..1850724,-	-0.0747119071552566	0.00139480515566859
chr1:8187209-8187385	chr1:1935219..1935231,-	-0.0349787610392035	0.135032974333772
chr1:8187209-8187385	chr1:1950763..1950815,+	-0.0709444112162222	0.00241210437025464
chr1:8187209-8187385	chr1:2322973..2323005,-	-0.171073707068976	1.81716018009506e-13
chr1:8187209-8187385	chr1:2323260..2323307,+	-0.109287076639731	2.83900221070943e-06
chr1:8187209-8187385	chr1:2343951..2344018,-	-0.237268581866444	8.50385279258427e-25
chr1:8187209-8187385	chr1:2398876..2398928,+	-0.0549236850520249	0.0188850795536979
chr1:8187209-8187385	chr1:2458026..2458056,-	-0.0561133517923595	0.0164522595936969
chr1:8187209-8187385	chr1:2461692..2461710,-	-0.0295683237055898	0.206494852829991
chr1:8187209-8187385	chr1:2487990..2488033,+	0.199869787469462	6.44108873553779e-18
chr1:8187209-8187385	chr1:2488426..2488475,-	0.208383909012955	2.25883287069591e-19
chr1:8187209-8187385	chr1:2488477..2488501,-	0.149895454048087	1.20207475175926e-10
chr1:8187209-8187385	chr1:2518202..2518291,+	-0.131033169102781	1.89608779124951e-08
chr1:8187209-8187385	chr1:2938044..2938088,+	0.00363600996962868	0.876577207807766
chr1:8187209-8187385	chr1:2985760..2985774,+	-0.084353950585509	0.000306736433896741
chr1:8187209-8187385	chr1:3371222..3371243,+	-0.0991637065891589	2.17461187365087e-05
chr1:8187209-8187385	chr1:3541543..3541658,+	-0.13451837121772	7.82931956847068e-09
chr1:8187209-8187385	chr1:3566630..3566676,-	-0.0943638222649842	5.35221618995483e-05
chr1:8187209-8187385	chr1:3569072..3569093,+	-0.0289484242043329	0.216173593230393
chr1:8187209-8187385	chr1:3663901..3663958,-	-0.104165019777868	8.14019088315628e-06
chr1:8187209-8187385	chr1:3669006..3669028,+	-0.020598833034009	0.378883495269886
chr1:8187209-8187385	chr1:3689211..3689226,+	-0.131546647116734	1.66680558758172e-08
chr1:8187209-8187385	chr1:3713042..3713081,-	-0.193471725747944	7.24728233232586e-17
chr1:8187209-8187385	chr1:3773747..3773793,-	-0.103038633915301	1.01967080360806e-05
chr1:8187209-8187385	chr1:3774016..3774056,+	-0.0927696829003727	7.15277841822686e-05
chr1:8187209-8187385	chr1:3816779..3816870,-	-0.0441411016859192	0.0592451358984128
chr1:8187209-8187385	chr1:3816953..3816985,+	0.123046658027086	1.32109553119145e-07
chr1:8187209-8187385	chr1:4714656..4714675,+	-0.111027921772859	1.96316487294182e-06
chr1:8187209-8187385	chr1:6052463..6052542,-	-0.0960821562661986	3.89554179239091e-05
chr1:8187209-8187385	chr1:6240325..6240416,-	-0.0564913763768439	0.0157390707421234
chr1:8187209-8187385	chr1:6259641..6259690,-	0.00229730421575523	0.921830999000599
chr1:8187209-8187385	chr1:6266137..6266204,+	-0.0577919018036886	0.0134887374793607
chr1:8187209-8187385	chr1:6296005..6296070,-	-0.222235686722921	7.04184978710045e-22
chr1:8187209-8187385	chr1:6304233..6304243,+	-0.0442678472882427	0.0585187521026435
chr1:8187209-8187385	chr1:6321111..6321174,-	-0.155077561792513	2.65815085869476e-11
chr1:8187209-8187385	chr1:6453426..6453447,-	-0.19806073063019	1.2877996533914e-17
chr1:8187209-8187385	chr1:6479968..6479986,-	-0.06882474075026	0.00324752525561383
chr1:8187209-8187385	chr1:6484829..6484843,+	-0.0112169648433554	0.631840185466752
chr1:8187209-8187385	chr1:6526192..6526250,-	0.196916132276954	1.98943911698371e-17
chr1:8187209-8187385	chr1:6614565..6614602,-	-0.124231805182703	9.97897412751441e-08
chr1:8187209-8187385	chr1:6615468..6615485,+	-0.0560425042919872	0.016589033493602
chr1:8187209-8187385	chr1:6640046..6640101,+	0.129975117732727	2.46898905712893e-08
chr1:8187209-8187385	chr1:6662919..6662936,-	0.10655394965369	5.01014158360483e-06
chr1:8187209-8187385	chr1:6673782..6673830,+	-0.196949851041384	1.96418714627147e-17
chr1:8187209-8187385	chr1:6685228..6685270,+	-0.111339990695196	1.83646637420748e-06
chr1:8187209-8187385	chr1:6761855..6761892,-	-0.129948996897208	2.48506851799406e-08
chr1:8187209-8187385	chr1:6845497..6845561,+	-0.0906920592736147	0.000103670168825684
chr1:8187209-8187385	chr1:7831323..7831414,+	0.107934510786807	3.76689250958241e-06
chr1:8187209-8187385	chr1:7844312..7844411,+	-0.0172323623576811	0.461657270369928
chr1:8187209-8187385	chr1:8021713..8021788,+	-0.136697432595907	4.45158366391302e-09
chr1:8187209-8187385	chr1:8086360..8086378,-	-0.0856770710313418	0.000246020016007978
chr1:8187209-8187385	chr1:8378140..8378187,+	-0.11250786922376	1.42845091388485e-06
chr1:8187209-8187385	chr1:8877692..8877732,-	-0.0889330023251475	0.000141093836261591
chr1:8187209-8187385	chr1:8938736..8938756,-	-0.128301234049232	3.73302457887494e-08
chr1:8187209-8187385	chr1:9005917..9005935,+	0.0439158553829347	0.0605544774737484
chr1:8187209-8187385	chr1:9086445..9086485,-	-0.0104875799539148	0.654167225435431
chr1:8187563-8187834	chr1:713985..714054,-	0.0305819127945098	0.191353174780834
chr1:8187563-8187834	chr1:762885..762905,-	0.162096924500287	3.1699080813693e-12
chr1:8187563-8187834	chr1:763033..763058,+	0.0421874962721621	0.0714186295315912
chr1:8187563-8187834	chr1:763094..763106,+	0.0880024008288509	0.000165712553493897
chr1:8187563-8187834	chr1:894620..894659,-	-0.222508564376633	6.25991696428432e-22
chr1:8187563-8187834	chr1:895930..896033,+	-0.146422247030809	3.21120142214376e-10
chr1:8187563-8187834	chr1:901847..901907,+	-0.0381011844646735	0.103513966865518
chr1:8187563-8187834	chr1:917466..917485,-	0.0513024419823315	0.0283228679060816
chr1:8187563-8187834	chr1:935467..935484,-	0.0862698228752421	0.000222648019184158
chr1:8187563-8187834	chr1:948866..948885,+	0.0572854938126312	0.0143287943236208
chr1:8187563-8187834	chr1:955448..955508,+	-0.173278177815754	8.79020121411115e-14
chr1:8187563-8187834	chr1:1009683..1009688,-	-0.0512701491298271	0.0284226434348928
chr1:8187563-8187834	chr1:1051455..1051495,-	-0.132964481849833	1.16470093659854e-08
chr1:8187563-8187834	chr1:1141900..1141911,-	0.0211871135648228	0.365416915376623
chr1:8187563-8187834	chr1:1141927..1141985,-	0.117790519770016	4.44340197203257e-07
chr1:8187563-8187834	chr1:1149526..1149539,-	0.223329387656374	4.38928725574477e-22
chr1:8187563-8187834	chr1:1167346..1167392,-	-0.0352686369692387	0.131826228257243
chr1:8187563-8187834	chr1:1167594..1167668,+	-0.161422777858414	3.90428532681301e-12
chr1:8187563-8187834	chr1:1209195..1209254,-	-0.134237441488054	8.41501076138549e-09
chr1:8187563-8187834	chr1:1243252..1243318,-	-0.0100351578601777	0.668174894234692
chr1:8187563-8187834	chr1:1243966..1244033,+	-0.233153515275185	5.61247559352289e-24
chr1:8187563-8187834	chr1:1260011..1260064,-	-0.212097041006795	5.00084646087775e-20
chr1:8187563-8187834	chr1:1260169..1260242,+	-0.140756422914273	1.51840246361795e-09
chr1:8187563-8187834	chr1:1266654..1266669,+	0.0244895100803432	0.295465969556729
chr1:8187563-8187834	chr1:1284748..1284809,-	-0.188122667731407	5.14610130590216e-16
chr1:8187563-8187834	chr1:1310530..1310603,-	-0.221809701208807	8.45962045049758e-22
chr1:8187563-8187834	chr1:1334685..1334722,-	-0.0565629954280813	0.0156070574737548
chr1:8187563-8187834	chr1:1334914..1334972,+	-0.194604716494081	4.74947888996978e-17
chr1:8187563-8187834	chr1:1335180..1335196,+	-0.0469616368073349	0.0447459853729741
chr1:8187563-8187834	chr1:1342617..1342691,-	-0.207884490000125	2.76069439615261e-19
chr1:8187563-8187834	chr1:1356628..1356678,-	-0.0322043743516429	0.168840239345903
chr1:8187563-8187834	chr1:1361245..1361298,+	-0.0629366294526836	0.00712480945894428
chr1:8187563-8187834	chr1:1371047..1371119,+	-0.136180472131337	5.0937698444919e-09
chr1:8187563-8187834	chr1:1407133..1407170,+	-0.158312965978527	1.0093430281389e-11
chr1:8187563-8187834	chr1:1447517..1447556,+	-0.224657480036211	2.4639704319101e-22
chr1:8187563-8187834	chr1:1475968..1476017,-	-0.0836524283360605	0.000344359138909656
chr1:8187563-8187834	chr1:1510204..1510267,-	-0.131479909134356	1.69500929946002e-08
chr1:8187563-8187834	chr1:1535455..1535568,-	-0.123082373204772	1.31002260764349e-07
chr1:8187563-8187834	chr1:1551220..1551320,+	-0.0997230137571859	1.9526847530059e-05
chr1:8187563-8187834	chr1:1567546..1567574,+	-0.0190031787207603	0.41691888489295
chr1:8187563-8187834	chr1:1567682..1567692,+	0.0152735526953731	0.514120504036438
chr1:8187563-8187834	chr1:1655723..1655803,-	0.158377370205381	9.89870509105624e-12
chr1:8187563-8187834	chr1:1677507..1677512,-	-0.0742569489163815	0.00149213168850168
chr1:8187563-8187834	chr1:1822495..1822571,-	0.0904753078972183	0.00010771508747952
chr1:8187563-8187834	chr1:1850703..1850724,-	-0.0314055250475053	0.179663508858123
chr1:8187563-8187834	chr1:1935219..1935231,-	-0.00841448499304765	0.719277863119166
chr1:8187563-8187834	chr1:1950763..1950815,+	-0.0695991499691768	0.0029157853897352
chr1:8187563-8187834	chr1:2322973..2323005,-	-0.184643113714329	1.78593263402735e-15
chr1:8187563-8187834	chr1:2323260..2323307,+	-0.0781734633788063	0.000825104166922282
chr1:8187563-8187834	chr1:2343951..2344018,-	-0.237344041735795	8.21183656164824e-25
chr1:8187563-8187834	chr1:2398876..2398928,+	-0.0621227748639784	0.00790529326434378
chr1:8187563-8187834	chr1:2458026..2458056,-	-0.0495583106225893	0.0341629159615355
chr1:8187563-8187834	chr1:2461692..2461710,-	-0.0385219104917589	0.0997550568621881
chr1:8187563-8187834	chr1:2487990..2488033,+	0.226447184409811	1.12503264241595e-22
chr1:8187563-8187834	chr1:2488426..2488475,-	0.23774557779479	6.8170991707215e-25
chr1:8187563-8187834	chr1:2488477..2488501,-	0.179484363365347	1.08077661729775e-14
chr1:8187563-8187834	chr1:2518202..2518291,+	-0.100936103286728	1.54310013915102e-05
chr1:8187563-8187834	chr1:2938044..2938088,+	0.0122113750116928	0.601936216831826
chr1:8187563-8187834	chr1:2985760..2985774,+	-0.068943928619753	0.00319432622991097
chr1:8187563-8187834	chr1:3371222..3371243,+	-0.0950495636097149	4.71792203918015e-05
chr1:8187563-8187834	chr1:3541543..3541658,+	-0.05502161063452	0.0186735776087724
chr1:8187563-8187834	chr1:3566630..3566676,-	-0.173287772746372	8.76227737323149e-14
chr1:8187563-8187834	chr1:3569072..3569093,+	0.00713890318555461	0.760414752865925
chr1:8187563-8187834	chr1:3663901..3663958,-	-0.101314250805707	1.43313899494636e-05
chr1:8187563-8187834	chr1:3669006..3669028,+	0.000259649660780603	0.991151067809714
chr1:8187563-8187834	chr1:3689211..3689226,+	-0.0710727718591054	0.00236846394980127
chr1:8187563-8187834	chr1:3713042..3713081,-	-0.180608422850238	7.33380274161073e-15
chr1:8187563-8187834	chr1:3773747..3773793,-	-0.0540575357873242	0.0208487550414227
chr1:8187563-8187834	chr1:3774016..3774056,+	-0.113003426481326	1.28302869293673e-06
chr1:8187563-8187834	chr1:3816779..3816870,-	-0.0233934342225343	0.317616546301311
chr1:8187563-8187834	chr1:3816953..3816985,+	0.117776374222773	4.45762357388345e-07
chr1:8187563-8187834	chr1:4714656..4714675,+	-0.056560034801054	0.0156124953603535
chr1:8187563-8187834	chr1:6052463..6052542,-	-0.109168039397735	2.91093738711631e-06
chr1:8187563-8187834	chr1:6240325..6240416,-	-0.0294277767999596	0.208661222681882
chr1:8187563-8187834	chr1:6259641..6259690,-	0.011242523096607	0.631063725078121
chr1:8187563-8187834	chr1:6266137..6266204,+	-0.036536284171044	0.118491155157699
chr1:8187563-8187834	chr1:6296005..6296070,-	-0.176736124134309	2.75992938135794e-14
chr1:8187563-8187834	chr1:6304233..6304243,+	-0.0864161320063585	0.000217208489144905
chr1:8187563-8187834	chr1:6321111..6321174,-	-0.141518721224918	1.23637084909909e-09
chr1:8187563-8187834	chr1:6453426..6453447,-	-0.192663207035423	9.78263983999523e-17
chr1:8187563-8187834	chr1:6479968..6479986,-	-0.0600654945688366	0.0102297089907809
chr1:8187563-8187834	chr1:6484829..6484843,+	0.000568443240629419	0.980628802273896
chr1:8187563-8187834	chr1:6526192..6526250,-	0.167473001895288	5.82967596420659e-13
chr1:8187563-8187834	chr1:6614565..6614602,-	-0.111600410394523	1.73678192364293e-06
chr1:8187563-8187834	chr1:6615468..6615485,+	-0.00565685971269677	0.809066886522297
chr1:8187563-8187834	chr1:6640046..6640101,+	0.0777195141343289	0.000884965620316539
chr1:8187563-8187834	chr1:6662919..6662936,-	0.087335426611265	0.000185782716064687
chr1:8187563-8187834	chr1:6673782..6673830,+	-0.159295461570884	7.49195981494335e-12
chr1:8187563-8187834	chr1:6685228..6685270,+	-0.142594805233779	9.23343263916345e-10
chr1:8187563-8187834	chr1:6761855..6761892,-	-0.100477874012694	1.68713092155989e-05
chr1:8187563-8187834	chr1:6845497..6845561,+	-0.0742067894580215	0.00150323625025678
chr1:8187563-8187834	chr1:7831323..7831414,+	0.171918590213042	1.37722730645925e-13
chr1:8187563-8187834	chr1:7844312..7844411,+	0.046798884027781	0.0454925752404425
chr1:8187563-8187834	chr1:8021713..8021788,+	-0.135937318256611	5.42614025804643e-09
chr1:8187563-8187834	chr1:8086360..8086378,-	-0.018406570491652	0.431698818709168
chr1:8187563-8187834	chr1:8378140..8378187,+	-0.0714298819498966	0.00225082514802556
chr1:8187563-8187834	chr1:8877692..8877732,-	-0.0861781951635442	0.000226119376002883
chr1:8187563-8187834	chr1:8938736..8938756,-	-0.147982973202563	2.07083979558093e-10
chr1:8187563-8187834	chr1:9005917..9005935,+	0.00535631116258825	0.819030576427343
chr1:8187563-8187834	chr1:9086445..9086485,-	-0.0332078036249921	0.155947133729349
chr1:8194345-8194402	chr1:713985..714054,-	0.0750737716008444	0.00132160749491051
chr1:8194345-8194402	chr1:762885..762905,-	0.0292534312868089	0.211371368552118
chr1:8194345-8194402	chr1:763033..763058,+	-0.0781079357333531	0.000833506949703124
chr1:8194345-8194402	chr1:763094..763106,+	0.0769628026153449	0.000993765103628935
chr1:8194345-8194402	chr1:894620..894659,-	0.126455122617336	5.85385725339861e-08
chr1:8194345-8194402	chr1:895930..896033,+	0.114480123710031	9.29240703378153e-07
chr1:8194345-8194402	chr1:901847..901907,+	0.0467961327364697	0.0455052857533932
chr1:8194345-8194402	chr1:917466..917485,-	0.205346991099946	7.59098058472221e-19
chr1:8194345-8194402	chr1:935467..935484,-	0.0675319364677492	0.00387863179592501
chr1:8194345-8194402	chr1:948866..948885,+	0.0777529256162775	0.000880426158902327
chr1:8194345-8194402	chr1:955448..955508,+	0.0767844515618647	0.00102114965298982
chr1:8194345-8194402	chr1:1009683..1009688,-	-0.0392567741926379	0.0934511942451256
chr1:8194345-8194402	chr1:1051455..1051495,-	0.108711617031483	3.20329150909075e-06
chr1:8194345-8194402	chr1:1141900..1141911,-	-0.00231319947476077	0.921291890812611
chr1:8194345-8194402	chr1:1141927..1141985,-	-0.0944263678953792	5.2911750018094e-05
chr1:8194345-8194402	chr1:1149526..1149539,-	-0.0734731136242067	0.00167459706592388
chr1:8194345-8194402	chr1:1167346..1167392,-	0.113631042053263	1.11918246044794e-06
chr1:8194345-8194402	chr1:1167594..1167668,+	0.0455917379784402	0.0513639782150157
